row_index,split,group_id,group_key_sha256,source,target_class,has_efficiency,has_particle_size,has_zeta_potential,has_pdi,has_encapsulation,has_toxicity
721,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
722,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
723,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
724,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
725,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
726,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
727,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
728,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
729,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
730,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
731,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
732,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
733,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
734,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
735,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
736,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
737,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
738,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
739,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
740,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
741,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
742,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
743,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
744,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
745,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
746,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
747,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
748,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
749,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
750,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
751,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
752,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
753,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
754,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
755,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
756,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
757,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
758,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
759,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
760,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
761,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
762,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
763,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
764,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
765,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
766,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
767,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
768,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
769,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
770,training,G021,671e1bc1e028b53bd8b5c118a48a6b83887672be08552d4ea42f926168d92721,LNP_Atlas,lung,False,True,True,True,True,True
8,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
54,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
59,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
65,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
81,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
88,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
89,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
92,validation,G047,3c0e8acd4ac262feea0a3672be69601aef65566ccf54f04d38859736f32a7ad7,LNP_ML,generic_cell,True,False,False,False,False,False
99,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
123,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
129,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
131,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
139,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
171,validation,G001,2ffa3b2bab15de0355f479f7017f17d12dab0cd5243f5d11e71ca6f58cc3f5af,LNP_Atlas,other,False,True,False,True,True,False
188,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
196,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
229,validation,G001,2ffa3b2bab15de0355f479f7017f17d12dab0cd5243f5d11e71ca6f58cc3f5af,LNP_Atlas,other,False,True,False,True,True,False
243,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
279,validation,G047,3c0e8acd4ac262feea0a3672be69601aef65566ccf54f04d38859736f32a7ad7,LNP_ML,generic_cell,True,False,False,False,False,False
281,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
296,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
306,validation,G001,2ffa3b2bab15de0355f479f7017f17d12dab0cd5243f5d11e71ca6f58cc3f5af,LNP_Atlas,other,False,True,False,True,True,False
337,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
372,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
374,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
377,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
382,validation,G047,3c0e8acd4ac262feea0a3672be69601aef65566ccf54f04d38859736f32a7ad7,LNP_ML,generic_cell,True,False,False,False,False,False
393,validation,G004,349b446265b4ee9770e137917d1987ed6194be89090118d210ede6e76aade1d1,LNP_Atlas,other,False,True,False,False,True,False
412,validation,G004,349b446265b4ee9770e137917d1987ed6194be89090118d210ede6e76aade1d1,LNP_Atlas,other,False,False,False,False,True,False
415,validation,G047,3c0e8acd4ac262feea0a3672be69601aef65566ccf54f04d38859736f32a7ad7,LNP_ML,generic_cell,True,False,False,False,False,False
436,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
440,validation,G047,3c0e8acd4ac262feea0a3672be69601aef65566ccf54f04d38859736f32a7ad7,LNP_ML,generic_cell,True,False,False,False,False,False
442,validation,G049,d966b2c34599e1900502b8e2b7c90a86e90260b84f3845a89ef9c8a78f62d9fd,LNP_ML,lung_epithelium,True,False,False,False,False,False
446,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
448,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
465,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
480,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
489,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
518,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
533,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
560,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
562,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
577,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
588,validation,G009,4d93d083912749810ee0f6918466efca58a6febfe34202926fb4308974fd8f41,LNP_Atlas,other,False,True,False,False,False,False
594,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
602,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
608,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
614,validation,G047,3c0e8acd4ac262feea0a3672be69601aef65566ccf54f04d38859736f32a7ad7,LNP_ML,generic_cell,True,False,False,False,False,False
615,validation,G032,f95c959b4dcc921ffdee4724dd789954b0bf119b9088b0cd54f76df23c9ab7d6,LNP_ML,generic_cell,True,False,False,False,False,False
625,validation,G049,d966b2c34599e1900502b8e2b7c90a86e90260b84f3845a89ef9c8a78f62d9fd,LNP_ML,lung_epithelium,True,False,False,False,False,False
635,validation,G045,bcd0481e2dbc7db53becf528b1b9c3e6e2e6210aaa499793a7c5bf87e3bd3a17,LNP_ML,generic_cell,True,False,False,False,False,False
638,validation,G007,d610465e504ced51033e08cf303af2a69eb7f05978211116e217d346cbed481d,LNP_Atlas,lung,False,True,False,False,False,False
646,validation,G006,9fd2e9ad175523b8affcf9b4b32ab15b950d726ad23d0df1a9ff36241fbd3a76,LNP_Atlas,other,False,True,False,False,False,False
22,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
26,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
32,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
36,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
37,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
39,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
43,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
44,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
60,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
67,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
68,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
70,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
74,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
76,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
96,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
100,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
109,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
112,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
115,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
119,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
124,test,G018,c7c205049755bfb1397a842e3d53b1833b02500d4e72352204e8d09d0e7fd839,LNP_Atlas,other,False,True,True,True,True,False
137,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
146,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
147,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
152,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
159,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
164,test,G005,fa2869c6dfd91831aef67188d68ad922aca65f6bf8afba4e2066a340acfdf85f,LNP_Atlas,other,False,True,False,True,True,False
176,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
186,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
189,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
192,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
197,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
206,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
214,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
220,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
240,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
244,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
245,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
246,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
263,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
272,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
274,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
287,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
292,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
308,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
309,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
311,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
312,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
317,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
322,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
325,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
350,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
355,test,G014,df665e632b5992583da1778501d2da12c34ace12db6325a1c8f678dd2295930d,LNP_Atlas,other,False,True,False,False,False,False
358,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
368,test,G035,51b4bbebfdbd059f7d1d74e48c8a8253e25f5b2bd42794ab9779a7f9a5a50375,LNP_ML,lung_epithelium,True,False,False,False,False,False
371,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
373,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
387,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
391,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
395,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
398,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
399,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
405,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
409,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
416,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
422,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
424,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
426,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
427,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
428,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
437,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
452,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
455,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
457,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
458,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
467,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
476,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
504,test,G026,c73fa0bb4c82ffba735c76aa8177393038aa4302bf93a3d76434c87b425ea0f4,LNP_ML,lung_epithelium,True,False,False,False,False,False
508,test,G038,5e97f3179f3df09c3d6e7f5c87fb673279c33d843eb5da525d739db3807b3f29,LNP_ML,generic_cell,True,False,False,False,False,False
515,test,G053,6efc314143e4edd74a62d45a517f5d9d0ace897a5c864e85a882db51454eeda9,LNP_ML,muscle,True,False,False,False,False,False
517,test,G037,e4c0a07dd0535716e32a00073a095f2cddead76c2468f9259f69b6af6b3109cc,LNP_ML,generic_cell,True,False,False,False,False,False
530,test,G018,c7c205049755bfb1397a842e3d53b1833b02500d4e72352204e8d09d0e7fd839,LNP_Atlas,other,False,True,True,True,True,False
